year,category,brand,model,cc,fuel,cbu_ckd,country,jan,feb,mar,apr,may,jun,jul,aug,sep,oct,nov,dec,sales_volume
2023,PICKUP_TRUCK,,Gran Max PU 1.3 Deckless,1298.0,G,CKD,INA,13,10,10,26,104,52,52,77,53,79,0,0,476
2023,PICKUP_TRUCK,,Gran Max PU 1.3 Gateless,1298.0,G,CKD,INA,26,24,0,14,25,19,2,18,0,0,0,0,128
2023,PICKUP_TRUCK,,Gran Max PU 1.5 STD,1495.0,G,CKD,INA,459,466,434,271,500,562,751,531,486,291,146,174,5071
2023,PICKUP_TRUCK,,Gran Max PU 1.5 STD AC PS,1495.0,G,CKD,INA,3085,2926,2741,1475,2653,2476,3021,2884,2198,1526,1696,1411,28092
2023,PICKUP_TRUCK,,Gran Max PU 1.5 3-WAY,1495.0,G,CKD,INA,37,61,58,37,59,51,50,55,43,30,21,29,531
2023,PICKUP_TRUCK,ISUZU,PHR 54 C AB (E2),2499.0,D,CKD,INA,4,1,0,0,0,0,0,0,0,0,0,0,5
2023,PICKUP_TRUCK,ISUZU,PHR 54 C BB,2499.0,D,CKD,INA,1035,1021,1246,697,710,1008,820,798,995,857,849,953,10989
2023,PICKUP_TRUCK,ISUZU,PHR 54 C BB (E2),2499.0,D,CKD,INA,48,6,13,2,10,10,18,8,5,10,10,8,148
2023,PICKUP_TRUCK,ISUZU,D-MAX SC,2499.0,D,CBU,Thailand,32,15,0,80,18,2,30,17,0,3,0,0,197
2023,PICKUP_TRUCK,KIA,K-2700 BIG-UP PU,2665.0,D,CBU,Korea,0,0,0,0,0,0,1,0,0,0,0,1,2
2023,PICKUP_TRUCK,KIA,K-2700 BIG-UP Chs,2665.0,D,CBU,Korea,0,0,0,0,0,0,0,0,0,0,0,1,1
2023,PICKUP_TRUCK,MITSUBISHI MOTORS,L300 D P/U FLD,2500.0,D,CKD,INA,1,0,0,0,0,0,0,696,857,891,948,644,4037
2023,PICKUP_TRUCK,MITSUBISHI MOTORS,L300 D P/U FLD,2268.0,D,CBU,Phillipines,1761,1289,767,971,1023,688,1583,264,1,1,0,1,8349
2023,PICKUP_TRUCK,MITSUBISHI MOTORS,L300 D P/U STD,2500.0,D,CKD,INA,1,0,0,0,0,0,0,0,0,0,0,0,1
2023,PICKUP_TRUCK,MITSUBISHI MOTORS,L300 D C/H,2500.0,D,CKD,INA,0,0,0,0,0,0,0,0,0,0,0,0,0
2023,PICKUP_TRUCK,MITSUBISHI MOTORS,L300 D CC,2477.0,D,CKD,INA,0,0,0,0,0,0,0,0,0,0,59,61,120
2023,PICKUP_TRUCK,MITSUBISHI MOTORS,L300 CC,2268.0,D,CBU,Phillipines,3,74,178,10,34,112,155,105,212,123,14,0,1020
2023,PICKUP_TRUCK,MITSUBISHI MOTORS,Triton 2.5L SC HDX (4X4) MT,2477.0,D,CBU,Thailand,298,1,5,0,451,0,0,384,468,135,71,17,1830
2023,PICKUP_TRUCK,MITSUBISHI MOTORS,Triton 2.5L SC GLX (4X2) MT,2477.0,D,CBU,Thailand,0,0,1,0,0,97,3,37,0,0,0,0,138
2023,PICKUP_TRUCK,SUZUKI,New Carry PU FD,1493.0,G,CKD,INA,3055,3458,3546,2438,2680,3026,2149,2493,2686,2550,2644,3079,33804
2023,PICKUP_TRUCK,SUZUKI,New Carry PU WD,1493.0,G,CKD,INA,603,692,802,423,587,889,474,548,594,528,685,603,7428
2023,PICKUP_TRUCK,SUZUKI,New Carry CH,1493.0,G,CKD,INA,56,91,156,128,141,156,80,97,73,47,40,20,1085
2023,PICKUP_TRUCK,DFSK,DXK1021TYD1 1.3T AC STD (4X2) MT,1248.0,D,CKD,INA,0,5,5,7,10,6,0,0,1,0,0,0,34
2023,PICKUP_TRUCK,DFSK,DXK1021TYQ1 1.5 AC STD (4X2) MT,1498.0,G,CKD,INA,242,66,82,34,39,18,34,22,71,31,14,82,735
2023,PICKUP_TRUCK,TATA,intra V20 Non AC,1396.0,D,CBU,India,1,1,1,0,2,0,0,4,1,2,0,1,13
2023,PICKUP_TRUCK,TATA,Super Ace Dls SC CHA,1405.0,D,CBU,India,0,1,0,0,0,0,0,0,0,0,0,0,1
2023,PICKUP_TRUCK,TATA,Xenon XT,2179.0,D,CBU,India,0,1,0,0,0,0,0,0,0,0,1,0,2
2023,PICKUP_TRUCK,TOYOTA,HiLux 2.4 PU SC,2394.0,D,CBU,Thailand,41,146,84,91,55,71,10,63,33,49,30,0,673
2023,PICKUP_TRUCK,TOYOTA,HiLux 2.0 PU SC,2000.0,G,CBU,Thailand,102,38,49,65,63,44,47,42,26,24,21,22,543
2023,PICKUP_TRUCK,TOYOTA,Hilux 2.4 PU Single Cab 4x4,2394.0,D,CBU,Thailand,162,75,96,126,119,86,85,59,114,117,176,81,1296
2023,PICKUP_TRUCK,TOYOTA,Hi-Lux Rangga Pu 2.0 Entry,1998.0,G,,,0,0,0,0,0,0,0,0,0,0,0,1,1
2023,PICKUP_TRUCK,TOYOTA,Hi-Lux Rangga Pu 2.0 High,1998.0,G,,,0,0,0,0,0,0,0,0,0,0,0,6,6
2023,PICKUP_TRUCK,TOYOTA,Hi-Lux Rangga Pu 2.0 Standard,1998.0,G,,,0,0,0,0,0,0,0,0,0,0,0,1,1
2023,PICKUP_TRUCK,TOYOTA,Hi-Lux Rangga Pu 2.4 High,2393.0,D,,,0,0,0,0,0,0,0,0,0,0,0,7,7
2023,PICKUP_TRUCK,TOYOTA,Hi-Lux Rangga Pu 2.4 High A/T,2393.0,D,,,0,0,0,0,0,0,0,0,0,0,0,1,1
2023,PICKUP_TRUCK,TOYOTA,Hi-Lux Rangga Pu 2.4 Standard,2393.0,D,,,0,0,0,0,0,0,0,0,0,0,0,3,3
2023,PICKUP_TRUCK,WULING,Formo Max 1.5 MT,1200.0,G,CKD,INA,219,509,33,31,73,63,80,33,40,62,42,134,1319
2023,PICKUP_TRUCK,FAW,Chassis (DD140CG),4214.0,D,CBU,China,0,0,0,0,3,8,0,0,0,0,0,2,13
2023,PICKUP_TRUCK,FAW,(G/D) HINO New 130 MD,4009.0,D,CKD,INA,0,0,0,0,0,0,0,0,0,1,0,0,1
2023,PICKUP_TRUCK,FAW,115SD STD,4009.0,D,CKD,INA,95,82,200,58,155,137,54,88,134,155,139,115,1412
2023,PICKUP_TRUCK,FAW,115LD STD,4009.0,D,CKD,INA,7,26,19,11,16,46,21,16,19,54,101,88,424
2023,PICKUP_TRUCK,FAW,115HD STD,4009.0,D,CKD,INA,5,16,27,6,17,18,10,6,10,29,7,9,160
2023,PICKUP_TRUCK,FAW,136MD STD,4009.0,D,CKD,INA,98,34,67,43,24,90,31,42,33,82,33,92,669
2023,PICKUP_TRUCK,FAW,136HD,4009.0,D,CKD,INA,132,98,189,91,93,93,99,108,85,127,229,197,1541
2023,PICKUP_TRUCK,FAW,136HDL,4009.0,D,CKD,INA,100,69,90,46,67,138,40,95,89,72,145,116,1067
2023,PICKUP_TRUCK,FAW,136HDX,4009.0,D,CKD,INA,538,451,792,190,315,545,180,318,326,415,487,708,5265
2023,PICKUP_TRUCK,ISUZU,NMR71T SD,4570.0,D,CKD,INA,57,28,40,35,45,54,25,30,41,41,86,50,532
2023,PICKUP_TRUCK,ISUZU,NMR71T HD,4570.0,D,CKD,INA,960,866,777,399,290,344,307,292,241,283,356,466,5581
2023,PICKUP_TRUCK,ISUZU,NPS 81,4570.0,D,CBU,Thailand,10,2,12,1,17,12,0,31,1,15,7,12,120
2023,PICKUP_TRUCK,ISUZU,NLR55 T,2771.0,D,CKD,INA,185,84,114,125,140,138,89,173,145,84,98,100,1475
2023,PICKUP_TRUCK,ISUZU,NLR71 T,4570.0,D,CKD,INA,0,0,0,0,0,0,0,0,0,0,0,0,0
2023,PICKUP_TRUCK,ISUZU,NMR71T SDL,4570.0,D,CKD,INA,298,200,202,213,237,368,290,453,504,583,495,376,4219
2023,PICKUP_TRUCK,MITSUBISHI FUSO,FE 71 - 4 W,3908.0,D,CKD,INA,0,0,0,0,0,0,0,0,0,0,0,0,0
2023,PICKUP_TRUCK,MITSUBISHI FUSO,FE 71 N,3908.0,D,CKD,INA,103,130,97,120,180,190,157,124,94,99,68,139,1501
2023,PICKUP_TRUCK,MITSUBISHI FUSO,FE 71 L N,3908.0,D,CKD,INA,44,177,179,60,151,175,171,118,239,126,109,136,1685
2023,PICKUP_TRUCK,MITSUBISHI FUSO,FE 73 - 6 W,3908.0,D,CKD,INA,0,0,0,0,0,0,0,0,0,0,0,0,0
2023,PICKUP_TRUCK,MITSUBISHI FUSO,FE 73 N,3908.0,D,CKD,INA,29,12,16,22,13,35,20,3,11,24,82,52,319
2023,PICKUP_TRUCK,MITSUBISHI FUSO,FE 74 HD N,3908.0,D,CKD,INA,711,729,999,374,305,441,351,530,392,402,380,483,6097
2023,PICKUP_TRUCK,MITSUBISHI FUSO,FE 74 HDS N,3908.0,D,CKD,INA,130,52,82,10,9,16,25,15,33,16,22,30,440
2023,PICKUP_TRUCK,MITSUBISHI FUSO,FE 74 S - 6 W,3908.0,D,CKD,INA,0,0,0,0,0,0,0,0,0,0,0,0,0
2023,PICKUP_TRUCK,MITSUBISHI FUSO,FE 74 N,3908.0,D,CKD,INA,144,12,249,46,56,61,87,72,59,42,57,52,937
2023,PICKUP_TRUCK,MITSUBISHI FUSO,FE 74 L N,3908.0,D,CKD,INA,241,169,192,116,169,123,213,194,210,211,221,438,2497
2023,PICKUP_TRUCK,MITSUBISHI FUSO,FE 75 SUPER HD - 6 W,3908.0,D,CKD,INA,0,0,0,0,0,0,0,0,0,0,0,0,0
2023,PICKUP_TRUCK,MITSUBISHI FUSO,FE 75 SUPER HDX N,3908.0,D,CKD,INA,1846,1211,1109,367,485,432,558,918,553,737,759,807,9782
2023,PICKUP_TRUCK,MITSUBISHI FUSO,FE 84 - 6 W,3908.0,D,CKD,INA,0,0,0,0,0,0,0,0,0,0,0,0,0
2023,PICKUP_TRUCK,MITSUBISHI FUSO,FE 84 G N,3908.0,D,CKD,INA,144,122,180,64,42,69,77,80,47,59,52,95,1031
2023,PICKUP_TRUCK,MITSUBISHI FUSO,FE 84 GS N,3908.0,D,CKD,INA,133,83,81,8,16,42,61,51,41,33,62,63,674
2023,PICKUP_TRUCK,MITSUBISHI FUSO,FE 84 SHD - 6 W,3908.0,D,CKD,INA,0,0,0,0,0,0,0,0,0,0,0,0,0
2023,PICKUP_TRUCK,MITSUBISHI FUSO,FE 84 SHDX N,3908.0,D,CKD,INA,189,101,167,84,37,96,102,147,98,109,105,69,1304
2023,PICKUP_TRUCK,MITSUBISHI FUSO,FRR90,7790.0,D,CKD,INA,3,5,7,5,7,13,11,8,0,6,13,13,91
2023,PICKUP_TRUCK,TOYOTA,DYNA ST 115,4009.0,D,CKD,INA,0,0,0,15,5,0,0,0,0,0,0,0,20
2023,PICKUP_TRUCK,TOYOTA,Dyna HT 130 PS HI Gear,4009.0,D,CKD,INA,10,10,8,13,29,30,0,14,1,0,0,0,115
2023,PICKUP_TRUCK,UD TRUCKS,RKE15042R,3760.0,D,CBU,Thailand,0,0,0,0,0,2,0,0,0,28,10,0,40
2023,PICKUP_TRUCK,HINO,FG 240 JP,,-,CKD,INA,0,0,1,0,0,0,3,0,1,1,0,0,6
2023,PICKUP_TRUCK,HINO,(G/D) FG 260 JK,,-,CKD,INA,6,22,10,2,15,8,12,3,19,4,13,15,129
2023,PICKUP_TRUCK,HINO,FG 260 JL,,-,CKD,INA,3,9,6,7,12,36,54,54,24,25,23,19,272
2023,PICKUP_TRUCK,HINO,FG 260 JP,,-,CKD,INA,39,33,38,28,36,72,30,38,95,65,33,59,566
2023,PICKUP_TRUCK,HINO,FC 190 J,5123.0,D,CKD,INA,0,0,0,0,1,0,0,0,0,0,0,0,1
2023,PICKUP_TRUCK,HINO,FG 260 JS,,-,CKD,INA,23,21,64,19,24,53,79,54,45,45,32,29,488
2023,PICKUP_TRUCK,HINO,FG 260 JU,,-,CKD,INA,0,0,12,8,12,9,3,6,12,12,30,18,122
2023,PICKUP_TRUCK,HINO,FG 260 JJ,,-,CKD,INA,22,21,24,22,20,0,49,54,39,23,44,44,362
2023,PICKUP_TRUCK,HINO,FG 260 JM (EIV),,-,CKD,INA,1,1,0,1,1,7,0,1,0,2,2,2,18
2023,PICKUP_TRUCK,FAW,Chassis (HD310CG),9700.0,D,CBU,China,0,3,0,3,1,0,0,0,0,0,0,0,7
2023,PICKUP_TRUCK,ISUZU,FVR34P,7790.0,D,CKD,INA,0,0,0,0,0,0,0,0,0,0,0,0,0
2023,PICKUP_TRUCK,ISUZU,FVR34L,7790.0,D,CKD,INA,0,0,0,0,0,1,0,0,0,0,0,0,1
2023,PICKUP_TRUCK,ISUZU,FVR34S,7790.0,D,CKD,INA,56,43,35,32,40,84,60,34,62,74,32,49,601
2023,PICKUP_TRUCK,ISUZU,FTR90L,5193.0,D,CKD,INA,9,11,9,12,16,27,22,30,17,22,40,31,246
2023,PICKUP_TRUCK,ISUZU,FVR 34 P TH,5193.0,D,CKD,INA,0,0,0,0,0,0,0,0,0,0,0,0,0
2023,PICKUP_TRUCK,ISUZU,FVM34 Q,7790.0,D,CKD,INA,59,73,53,35,86,151,70,123,115,155,105,69,1094
2023,PICKUP_TRUCK,MITSUBISHI FUSO,FM 65 FM HI GEAR (4X2),7545.0,D,CKD,INA,0,23,22,7,8,10,10,3,7,15,14,3,122
2023,PICKUP_TRUCK,MITSUBISHI FUSO,FM 65 FS HI GEAR (4X2),7545.0,D,CKD,INA,0,0,0,0,0,0,0,0,0,0,0,0,0
2023,PICKUP_TRUCK,MITSUBISHI FUSO,FM 65 FS HI GEAR (4X2),7545.0,D,CKD,INA,32,39,23,10,14,13,5,15,13,17,21,36,238
2023,PICKUP_TRUCK,MITSUBISHI FUSO,FM 65 FSL (4X2),7545.0,D,CKD,INA,0,0,0,0,0,0,0,0,0,0,0,0,0
2023,PICKUP_TRUCK,MITSUBISHI FUSO,FM 65 FSL (4X2),7545.0,D,CKD,INA,1,6,13,5,11,9,14,25,0,12,9,13,118
2023,PICKUP_TRUCK,MITSUBISHI FUSO,FM 65 FSL HI GEAR (4X2),7545.0,D,CKD,INA,0,0,0,0,0,0,0,0,0,0,0,0,0
